master_project_id,master_activity_id,master_activity_row_order,master_evm_row_order,master_progress_row_order,activity__project_id,activity__wbs_id,activity__activity_id,activity__activity_name,activity__planned_start,activity__planned_finish,activity__actual_start,activity__actual_finish,activity__forecast_start,activity__forecast_finish,activity__planned_weight,activity__planned_progress,activity__actual_progress,activity__total_float_days,activity__is_critical,activity__responsible_party,evm__project_id,evm__activity_id,evm__activity_name,evm__period,evm__BAC,evm__AC,evm__EV,evm__PV,evm__CPI,evm__SPI,evm__CV,evm__SV,progress__project_id,progress__activity_id,progress__update_date,progress__planned_progress,progress__actual_progress,progress__planned_value,progress__earned_value,progress__actual_cost,progress__notes
The Big -P.01-UP-20-April-26,AB-APP-B04-WT-1030,322,513,504,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B04.SUB.2ndF.WT,AB-APP-B04-WT-1030,Approval for Col. & Walls DWGs As-Built Drawing (B04) (Water Tank),8-Jan-26,21-Jan-26,4-Jun-26,17-Jun-26,23-Mar-27,5-Apr-27,1,1.0,0.0,241.0,No,,The Big -P.01-UP-20-April-26,AB-APP-B04-WT-1030,Approval for Col. & Walls DWGs As-Built Drawing (B04) (Water Tank),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B04-WT-1030,10-May-26,100.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-FOOT-1020,323,148,148,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.1,CON-B04-FOOT-1020,Curing for PC Raft (B04) (footing),9-Jan-26,11-Jan-26,23-Dec-25 A,23-Dec-25 A,26-Jan-26,26-Jan-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,CON-B04-FOOT-1020,Curing for PC Raft (B04) (footing),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B04-FOOT-1020,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-FOOT-1120,324,657,653,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUB.F,CON-B02-FOOT-1120,Soil Backfilling (B02) (footing),10-Jan-26,11-Jan-26,8-Jul-26,9-Jul-26,17-Jan-27,18-Jan-27,1,1.0,0.0,161.0,No,,The Big -P.01-UP-20-April-26,CON-B02-FOOT-1120,Soil Backfilling (B02) (footing),17-May-26,300970.72,0.0,0.0,300970.72,0,0.0,0,-300970.72,The Big -P.01-UP-20-April-26,CON-B02-FOOT-1120,10-May-26,100.00%,0.00%,"$300,970.72",$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B02-BAS02-1020,325,345,345,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B02.SUB.2ndB,CON-B02-BAS02-1020,"Shuttering for Walls, Col. & Cores (B02) (Bas 02)",10-Jan-26,22-Jan-26,25-Apr-26 A,07-May-26 A,29-Jan-26,29-Jan-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,CON-B02-BAS02-1020,"Shuttering for Walls, Col. & Cores (B02) (Bas 02)",17-May-26,125115.8,125115.8,125115.8,125115.8,1,1.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B02-BAS02-1020,10-May-26,100.00%,100.00%,"$125,115.80","$125,115.80","$125,115.80",
The Big -P.01-UP-20-April-26,E-SUB-B04-2ND-1000,326,160,160,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B04.SUP.2ndF,E-SUB-B04-2ND-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (2nd),10-Jan-26,31-Jan-26,01-Jan-26 A,10-Feb-26 A,8-Jun-26,8-Jun-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-SUB-B04-2ND-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (2nd),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-SUB-B04-2ND-1000,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B02-1ST-1010,327,217,217,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P02.B02.SUP.1stF,E-APP-B02-1ST-1010,Approval for Stairs Conc. Dim.  & RFT DWGs (B02) (1st),10-Jan-26,20-Jan-26,01-Feb-26 A,15-Feb-26 A,5-Jul-26,5-Jul-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B02-1ST-1010,Approval for Stairs Conc. Dim.  & RFT DWGs (B02) (1st),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B02-1ST-1010,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B04-GR-1010,328,290,290,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUP.GF,E-APP-B04-GR-1010,Approval for Stairs Conc. Dim.  & RFT DWGs (B04) (GF),10-Jan-26,20-Jan-26,08-Feb-26 A,18-Feb-26 A,4-May-26,4-May-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B04-GR-1010,Approval for Stairs Conc. Dim.  & RFT DWGs (B04) (GF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B04-GR-1010,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B04-FOOT-1000,329,394,392,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P01.B04.SUB.F,AB-SUB-B04-FOOT-1000,Submittal for PC Raft Conc. Dim. DWGs As-Built Drawing (B04) (footing),10-Jan-26,31-Jan-26,17-May-26,10-Jun-26,6-Mar-27,29-Mar-27,1,1.0,0.0,241.0,No,,The Big -P.01-UP-20-April-26,AB-SUB-B04-FOOT-1000,Submittal for PC Raft Conc. Dim. DWGs As-Built Drawing (B04) (footing),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B04-FOOT-1000,10-May-26,100.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B03-REP-1000,330,496,489,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B03.SUB.4,AB-APP-B03-REP-1000,Approval for General Replacement Plan & Typical Sections for Replacement / Backfilling DWGs As-Built Drawing (B03),10-Jan-26,22-Jan-26,4-Jun-26,17-Jun-26,23-Mar-27,5-Apr-27,1,1.0,0.0,241.0,No,,The Big -P.01-UP-20-April-26,AB-APP-B03-REP-1000,Approval for General Replacement Plan & Typical Sections for Replacement / Backfilling DWGs As-Built Drawing (B03),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B03-REP-1000,10-May-26,100.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-SUB-B02-FOOT-1030,331,664,656,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.S.P02.B02.SUB.F,AB-SUB-B02-FOOT-1030,Submittal for  Waterproofing Layout Plan DWGs As-Built Drawing (B02),10-Jan-26,31-Jan-26,8-Jul-26,29-Jul-26,6-Mar-27,29-Mar-27,1,1.0,0.0,201.0,No,,The Big -P.01-UP-20-April-26,AB-SUB-B02-FOOT-1030,Submittal for  Waterproofing Layout Plan DWGs As-Built Drawing (B02),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-SUB-B02-FOOT-1030,10-May-26,100.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-FOOT-1060,332,189,189,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUB.F,CON-B03-FOOT-1060,Shuttering for Columns & Walls Below SOG (B01) (footing),10-Jan-26,14-Jan-26,26-Jan-26 A,02-Mar-26 A,12-Feb-26,12-Feb-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,CON-B03-FOOT-1060,Shuttering for Columns & Walls Below SOG (B01) (footing),17-May-26,44307.9,44307.9,44307.9,44307.9,1,1.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B03-FOOT-1060,10-May-26,100.00%,100.00%,"$44,307.90","$44,307.90","$44,307.90",
The Big -P.01-UP-20-April-26,CON-B04-WT-1190,333,506,548,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.3.2,CON-B04-WT-1190,Clearing Surface & Insulation for Inner Side (B04) (Water Tank),11-Jan-26,15-Jan-26,10-Jun-26,15-Jun-26,26-Feb-26,3-Mar-26,1,1.0,0.0,-80.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-WT-1190,Clearing Surface & Insulation for Inner Side (B04) (Water Tank),17-May-26,283500.0,0.0,0.0,283500.0,0,0.0,0,-283500.0,The Big -P.01-UP-20-April-26,CON-B04-WT-1190,10-May-26,100.00%,0.00%,"$283,500.00",$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-SUB-B03-3RD-1030,334,441,436,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B03.SUP.3rdF,E-SUB-B03-3RD-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B03) (3rd),11-Jan-26,1-Feb-26,20-May-26,14-Jun-26,1-Oct-26,22-Oct-26,1,1.0,0.0,108.0,No,,The Big -P.01-UP-20-April-26,E-SUB-B03-3RD-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B03) (3rd),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-SUB-B03-3RD-1030,10-May-26,100.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-SUB-B01-3RD-1030,335,448,443,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B01.SUP.3rdF,E-SUB-B01-3RD-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (3rd),11-Jan-26,1-Feb-26,20-May-26,14-Jun-26,20-Jun-26,11-Jul-26,1,1.0,0.0,22.0,No,,The Big -P.01-UP-20-April-26,E-SUB-B01-3RD-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (3rd),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-SUB-B01-3RD-1030,10-May-26,100.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B01-1ST-1030,336,554,552,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P02.B01.SUP.1stF,E-APP-B01-1ST-1030,Approval for Slabs Conc. Dim.  & RFT DWGs (B01) (1st),11-Jan-26,21-Jan-26,14-Jun-26,24-Jun-26,5-May-26,16-May-26,1,1.0,0.0,-30.0,Yes,,The Big -P.01-UP-20-April-26,E-APP-B01-1ST-1030,Approval for Slabs Conc. Dim.  & RFT DWGs (B01) (1st),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B01-1ST-1030,10-May-26,100.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B01-2ND-1000,337,257,257,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P02.B01.SUP.2ndF,E-APP-B01-2ND-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B01) (2nd),11-Jan-26,21-Jan-26,01-Feb-26 A,11-Feb-26 A,16-Jun-26,16-Jun-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B01-2ND-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B01) (2nd),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B01-2ND-1000,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B03-2ND-1000,338,178,178,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B03.SUP.2ndF,E-APP-B03-2ND-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs  (B03) (2nd),11-Jan-26,21-Jan-26,07-Jan-26 A,12-Feb-26 A,11-Aug-26,11-Aug-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B03-2ND-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs  (B03) (2nd),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B03-2ND-1000,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-FOOT-1030,339,150,150,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.1,CON-B04-FOOT-1030,Waterproofing & Ins. Protection works (B04) (footing),12-Jan-26,13-Jan-26,24-Dec-25 A,24-Dec-25 A,26-Jan-26,26-Jan-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,CON-B04-FOOT-1030,Waterproofing & Ins. Protection works (B04) (footing),17-May-26,1133534.97,1133534.97,1133534.97,1133534.97,1,1.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B04-FOOT-1030,10-May-26,100.00%,100.00%,"$1,133,534.97","$1,133,534.97","$1,133,534.97",
The Big -P.01-UP-20-April-26,E-APP-B03-1ST-1030,340,581,577,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B03.SUP.1stF,E-APP-B03-1ST-1030,Approval for Slabs Conc. Dim.  & RFT DWGs  (B03) (1st),12-Jan-26,22-Jan-26,15-Jun-26,25-Jun-26,15-Jun-26,25-Jun-26,1,1.0,0.0,0.0,Yes,,The Big -P.01-UP-20-April-26,E-APP-B03-1ST-1030,Approval for Slabs Conc. Dim.  & RFT DWGs  (B03) (1st),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B03-1ST-1030,10-May-26,100.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B03-FOOT-1000,341,489,482,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P01.B03.SUB.1,AB-APP-B03-FOOT-1000,Approval for PC Raft Conc. Dim. DWGs As-Built Drawing (B03) (footing),12-Jan-26,26-Jan-26,4-Jun-26,17-Jun-26,23-Mar-27,5-Apr-27,1,1.0,0.0,241.0,No,,The Big -P.01-UP-20-April-26,AB-APP-B03-FOOT-1000,Approval for PC Raft Conc. Dim. DWGs As-Built Drawing (B03) (footing),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B03-FOOT-1000,10-May-26,100.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B03-FOOT-1070,342,190,190,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B03.SUB.F,CON-B03-FOOT-1070,RFT for Columns & Walls Below SOG (B03) (footing),12-Jan-26,17-Jan-26,26-Jan-26 A,02-Mar-26 A,12-Feb-26,12-Feb-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,CON-B03-FOOT-1070,RFT for Columns & Walls Below SOG (B03) (footing),17-May-26,59377.83,59377.83,59377.83,59377.83,1,1.0,0,0.0,The Big -P.01-UP-20-April-26,CON-B03-FOOT-1070,10-May-26,100.00%,100.00%,"$59,377.83","$59,377.83","$59,377.83",
The Big -P.01-UP-20-April-26,P-MDEL-1160,343,467,461,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.P.PC.DS.DR,P-MDEL-1160,Delivery for Rebar Patch#3  (Basement 1),12-Jan-26,13-Jan-26,05-May-26 A,17-May-26,8-Feb-26,8-Feb-26,1,1.0,0.7802,-97.0,Yes,,The Big -P.01-UP-20-April-26,P-MDEL-1160,Delivery for Rebar Patch#3  (Basement 1),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,P-MDEL-1160,10-May-26,100.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-SUB-B04-2ND-1010,344,240,240,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B04.SUP.2ndF,E-SUB-B04-2ND-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B04) (2nd),13-Jan-26,3-Feb-26,01-Feb-26 A,21-Feb-26 A,8-Jun-26,8-Jun-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-SUB-B04-2ND-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B04) (2nd),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-SUB-B04-2ND-1010,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B02-1ST-1020,345,520,516,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P02.B02.SUP.1stF,E-APP-B02-1ST-1020,Approval for Beams Conc. Dim.  & RFT DWGs (B02) (1st),13-Jan-26,24-Jan-26,11-Jun-26,22-Jun-26,22-Jun-26,4-Jul-26,1,1.0,0.0,9.0,No,,The Big -P.01-UP-20-April-26,E-APP-B02-1ST-1020,Approval for Beams Conc. Dim.  & RFT DWGs (B02) (1st),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B02-1ST-1020,10-May-26,100.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B04-GR-1020,346,534,530,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUP.GF,E-APP-B04-GR-1020,Approval for Beams Conc. Dim.  & RFT DWGs (B04) (GF),13-Jan-26,24-Jan-26,11-Jun-26,22-Jun-26,19-Apr-26,29-Apr-26,1,1.0,0.0,-42.0,Yes,,The Big -P.01-UP-20-April-26,E-APP-B04-GR-1020,Approval for Beams Conc. Dim.  & RFT DWGs (B04) (GF),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B04-GR-1020,10-May-26,100.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,AB-APP-B02-FOOT-1010,347,488,481,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.HO.1.A.P02.B02.SUB.F,AB-APP-B02-FOOT-1010,Approval for RC Raft & Footings Conc. Dim. DWGs As-Built Drawing (B02) (footing),13-Jan-26,27-Jan-26,4-Jun-26,17-Jun-26,23-Mar-27,5-Apr-27,1,1.0,0.0,241.0,No,,The Big -P.01-UP-20-April-26,AB-APP-B02-FOOT-1010,Approval for RC Raft & Footings Conc. Dim. DWGs As-Built Drawing (B02) (footing),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,AB-APP-B02-FOOT-1010,10-May-26,100.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-FOOT-1040,348,333,333,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.1,CON-B04-FOOT-1040,Shuttering for RC Raft & Footings (B04) (footing),14-Jan-26,22-Jan-26,10-Mar-26 A,19-May-26,26-Jan-26,29-Jan-26,1,1.0,0.65,-90.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-FOOT-1040,Shuttering for RC Raft & Footings (B04) (footing),17-May-26,4333635.39,2816863.0,2816863.0,4333635.39,1,0.65,0,-1516772.39,The Big -P.01-UP-20-April-26,CON-B04-FOOT-1040,10-May-26,100.00%,65.00%,"$4,333,635.39","$2,816,863.00","$2,816,863.00",
The Big -P.01-UP-20-April-26,E-SUB-B02-3RD-1000,349,75,75,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUP.3rdF,E-SUB-B02-3RD-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B02) (3rd),14-Jan-26,4-Feb-26,25-Oct-25 A,13-Nov-25 A,26-Sep-26,26-Sep-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-SUB-B02-3RD-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B02) (3rd),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-SUB-B02-3RD-1000,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-SUB-B01-4TH-1000,350,198,198,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B01.SUP.4thF,E-SUB-B01-4TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B01) (4th),14-Jan-26,4-Feb-26,01-Feb-26 A,03-Feb-26 A,27-Jul-26,27-Jul-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-SUB-B01-4TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B01) (4th),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-SUB-B01-4TH-1000,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B01-2ND-1010,351,225,225,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P02.B01.SUP.2ndF,E-APP-B01-2ND-1010,Approval for Stairs Conc. Dim.  & RFT DWGs (B01) (2nd),14-Jan-26,26-Jan-26,01-Feb-26 A,07-Feb-26 A,1-Jul-26,1-Jul-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B01-2ND-1010,Approval for Stairs Conc. Dim.  & RFT DWGs (B01) (2nd),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B01-2ND-1010,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B03-2ND-1010,352,281,281,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B03.SUP.2ndF,E-APP-B03-2ND-1010,Approval for Stairs Conc. Dim.  & RFT DWGs  (B03) (2nd),14-Jan-26,26-Jan-26,01-Feb-26 A,25-Mar-26 A,2-Sep-26,2-Sep-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B03-2ND-1010,Approval for Stairs Conc. Dim.  & RFT DWGs  (B03) (2nd),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B03-2ND-1010,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,CON-B04-FOOT-1050,353,334,334,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P01.B04.SUB.1,CON-B04-FOOT-1050,RFT for RC Raft & Footings (B04) (footing),15-Jan-26,24-Jan-26,10-Mar-26 A,19-May-26,28-Jan-26,1-Feb-26,1,1.0,0.65,-88.0,Yes,,The Big -P.01-UP-20-April-26,CON-B04-FOOT-1050,RFT for RC Raft & Footings (B04) (footing),17-May-26,12042079.29,7827351.54,7827351.54,12042079.29,1,0.65,0,-4214727.75,The Big -P.01-UP-20-April-26,CON-B04-FOOT-1050,10-May-26,100.00%,65.00%,"$12,042,079.29","$7,827,351.54","$7,827,351.54",
The Big -P.01-UP-20-April-26,CON-B01-BAS02-1030,354,589,588,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.CON.P02.B01.SUB.2ndB,CON-B01-BAS02-1030,"Pouring for Walls, Col. & Cores (B01) (Bas 02)",17-Jan-26,18-Jan-26,15-Jun-26,17-Jun-26,17-Jan-26,18-Jan-26,1,1.0,0.0,-118.0,Yes,,The Big -P.01-UP-20-April-26,CON-B01-BAS02-1030,"Pouring for Walls, Col. & Cores (B01) (Bas 02)",17-May-26,2444024.52,0.0,0.0,2444024.52,0,0.0,0,-2444024.52,The Big -P.01-UP-20-April-26,CON-B01-BAS02-1030,10-May-26,100.00%,0.00%,"$2,444,024.52",$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-SUB-B04-2ND-1020,355,354,352,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B04.SUP.2ndF,E-SUB-B04-2ND-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B04) (2nd),17-Jan-26,7-Feb-26,17-May-26,10-Jun-26,8-Jun-26,28-Jun-26,1,1.0,0.0,15.0,No,,The Big -P.01-UP-20-April-26,E-SUB-B04-2ND-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B04) (2nd),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-SUB-B04-2ND-1020,10-May-26,100.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B02-1ST-1030,356,559,555,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P02.B02.SUP.1stF,E-APP-B02-1ST-1030,Approval for Slabs Conc. Dim.  & RFT DWGs (B02) (1st),17-Jan-26,28-Jan-26,15-Jun-26,25-Jun-26,22-Jun-26,4-Jul-26,1,1.0,0.0,6.0,No,,The Big -P.01-UP-20-April-26,E-APP-B02-1ST-1030,Approval for Slabs Conc. Dim.  & RFT DWGs (B02) (1st),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B02-1ST-1030,10-May-26,100.00%,0.00%,$0.00,$0.00,$0.00,
The Big -P.01-UP-20-April-26,E-APP-B02-2ND-1000,357,218,218,The Big -P.01-UP-20-April-26,The Big - P.01 - UP-24-MAY-26.EN.2.A.P02.B02.SUP.2ndF,E-APP-B02-2ND-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B02) (2nd),17-Jan-26,28-Jan-26,01-Feb-26 A,09-Feb-26 A,12-Aug-26,12-Aug-26,1,1.0,1.0,,No,,The Big -P.01-UP-20-April-26,E-APP-B02-2ND-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs (B02) (2nd),17-May-26,0.0,0.0,0.0,0.0,0,0.0,0,0.0,The Big -P.01-UP-20-April-26,E-APP-B02-2ND-1000,10-May-26,100.00%,100.00%,$0.00,$0.00,$0.00,
