record_type,sheet_name,row_order,file_name,relative_path,extension,size_kb,modified,Ref No,Date,Type,Subject,Main Purpose,Key Requests,Scope Impact,Responsibility,Affected Activities,Start Dependency,Sequence Impact,Commercial Impact,Risk Type,Risk Owner,Delay Risk,EOT Potential,Claim Strength,Required Actions,project_id,Thread,SAMCO Ref No,SAMCO Sheet Row,SAMCO Date,SAMCO Type,SAMCO Subject,Related ACE Ref No(s),ACE Sheet Row(s),ACE Date(s),ACE Subject(s),Relationship,Confidence,SAMCO Claim Strength,ACE Claim Strength,SAMCO Delay Risk,ACE Delay Risk,Recommended Follow-up,ACE Ref No,ACE Sheet Row,ACE Date,ACE Type,ACE Subject,Related SAMCO Ref No(s),SAMCO Sheet Row(s),SAMCO Subject(s),Thread(s),ACE EOT Potential,ACE Required Actions,SAMCO Ref(s),6,Main Link,Priority,Next Action,Source File,Direction,Reference,Classification,Issue Thread,Status,Message
letter_register,SAMCO to ACE Links,46,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Reinforcement steel supply,BD-CW-SAMCO-ACE-LET-STR-051,52,07-Feb-2026,Procurement Delay / EOT Notice,Reinforcement Steel Supply Status and EOT Entitlement,BD-ACEPM-SAMCO-LET-028,29,16-Feb-2026,BD-ACEPM-SAMCO-LET-028 - Steel supply status,Directly related to ACE steel rebuttal,High,Moderate to Strong,Weak to moderate,High,High,Track SAMCO-supplied 300 tons and EOT basis,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,47,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Reinforcement steel supply,BD-CW-SAMCO-ACE-LET-STR-053,54,24-Feb-2026,Procurement Delay / Commercial Claim Reservation,Reinforcement Steel Order No. 2 Delay,BD-ACEPM-SAMCO-LET-028,29,16-Feb-2026,BD-ACEPM-SAMCO-LET-028 - Steel supply status,Directly related to ACE steel rebuttal,High,Strong,Weak to moderate,High,High,Approve revised distribution and certify mitigation steel,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,48,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Reinforcement steel supply,BD-CW-SAMCO-ACE-LET-STR-062,63,31-Mar-2026,Procurement Delay Notice,Follow-up on Reinforcement Steel Delivery,BD-ACEPM-SAMCO-LET-028,29,16-Feb-2026,BD-ACEPM-SAMCO-LET-028 - Steel supply status,Same steel delay thread after ACE rebuttal,High,Strong,Weak to moderate,High,High,Update cumulative delay and mitigation record,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,49,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Reinforcement steel supply,BD-CW-SAMCO-ACE-LET-STR-069,70,19-Apr-2026,Procurement Delay / Cumulative Impact Notice,Follow-up on Reinforcement Steel Supply and Cumulative Project Impact,BD-ACEPM-SAMCO-LET-028,29,16-Feb-2026,BD-ACEPM-SAMCO-LET-028 - Steel supply status,Same cumulative steel delay thread,High,Strong,Weak to moderate,High,High,Assess cumulative EOT/cost and owner supply record,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,50,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Reinforcement steel supply / guarantee cheque,BD-CW-SAMCO-ACE-LET-STR-045,46,22-Jan-2026,Commercial Submission,Guarantee Cheque for Reinforcement Steel,BD-ACEPM-SAMCO-LET-028,29,16-Feb-2026,BD-ACEPM-SAMCO-LET-028 - Steel supply status,Same steel supply arrangement thread,Medium,,Weak to moderate,Low,High,Confirm cheque acceptance and release steel,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,51,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,RFI delay claim,BD-CW-SAMCO-ACE-LET-STR-064,65,02-Apr-2026,Notice of Claim,Delay in Technical Clarifications,,,,,No direct ACE response in table,Low,Strong,,High,,Link to RFI response log when available,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,52,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Site obstacles / water leakage,BD-CW-SAMCO-ACE-LET-STR-005,6,10-Sep-2025,Notice of Delay / Site Obstacle,RE: Documentation of Site Obstacles Affecting Project Progress,BD-ACEPM-SAMCO-LET-005,6,17-Sep-2025,BD-ACEPM-SAMCO-LET-005 - Site obstacles B1-B4,Directly referenced by ACE response,High,Moderate,Contractor weak,High,Low,Substantiate any EOT with programme and records,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,53,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Site obstacles / water leakage,BD-CW-SAMCO-ACE-LET-STR-007,8,24-Sep-2025,Response / Reservation,RE: Response to Letter No. BD-ACEPM-SAMCO-LET-005,BD-ACEPM-SAMCO-LET-005,6,17-Sep-2025,BD-ACEPM-SAMCO-LET-005 - Site obstacles B1-B4,Follow-up response on same issue,High,Moderate,Contractor weak,Medium,Low,Maintain claim records and approval history,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,54,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Soil replacement delay,BD-CW-SAMCO-ACE-LET-STR-018,19,13-Oct-2025,Response / Delay Mitigation,Response Regarding Delay of Works at Site,BD-ACEPM-SAMCO-LET-014; BD-ACEPM-SAMCO-LET-015,15; 16,12-Oct-2025; 15-Oct-2025,BD-ACEPM-SAMCO-LET-014 - Soil replacement B1/B2 | BD-ACEPM-SAMCO-LET-015 - Delay of works at site,Direct response to ACE delay letters,High,Moderate,Employer strong; Contractor weak,High,High; High,Clarify instruction to proceed pending tests and ramp status,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,55,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Survey / batching plant / Zone 2,BD-CW-SAMCO-ACE-LET-STR-004,5,28-Aug-2025,Notice / Site Condition,RE: Site Survey Findings and Allocation of Concrete Batching Plant,BD-ACEPM-SAMCO-LET-003,4,31-Aug-2025,BD-ACEPM-SAMCO-LET-003 - Survey and batching plant,Directly related by subject and ACE response,High,Moderate,Moderate if owner-caused,High,Medium,"Close survey, batching plant and handover decisions",,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,56,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Technical responses / coordinated drawings,BD-CW-SAMCO-ACE-LET-STR-057,58,11-Mar-2026,Delay Notice / Design Information,Delayed Technical Responses and Outstanding Coordinated Drawings,,,,,No direct ACE response in table,Low,Strong,,High,,Prepare separate claim chronology for RFIs,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,57,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Utility protection variation,BD-CW-SAMCO-ACE-LET-STR-017,18,09-Oct-2025,Variation Response / Rejection,Response to VI ROYA-BIG-2025-VI-001,,,,,No direct ACE response in table,Low,Strong,,High,,Link to separate VI file if available,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,58,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Variation procedure / IFC package,BD-CW-SAMCO-ACE-LET-STR-015,16,06-Oct-2025,Document Request,Reminder to Submit Final Package and Signed Hard Copies,BD-ACEPM-SAMCO-LET-012,13,05-Oct-2025,BD-ACEPM-SAMCO-LET-012 - Variation procedure,Response to ACE variation procedure notice,High,Moderate,Depends on compliance,Medium,Low,Issue complete IFC package or preserve notice rights,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,59,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,VI-0003 / flanges / MEP,BD-CW-SAMCO-ACE-LET-STR-035,36,18-Dec-2025,Variation Rejection / Contract Position,Response to LET-019 and VI-0003,BD-ACEPM-SAMCO-LET-019; BD-ACEPM-SAMCO-LET-025,20; 26,04-Dec-2025; 27-Jan-2026,BD-ACEPM-SAMCO-LET-019 - GWT flanges | BD-ACEPM-SAMCO-LET-025 - MEP first fix variation,Direct response to ACE flanges rebuttal,High,Moderate,Employer strong; Employer strong,High,High; High,Resolve flanges scope and formal variation position,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,60,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,VI-0003 / MEP works,BD-CW-SAMCO-ACE-LET-STR-024,25,24-Nov-2025,Variation Rejection,Response to VI BD-ACEPM-SAMCO-VI-0003,BD-ACEPM-SAMCO-LET-017,18,26-Nov-2025,BD-ACEPM-SAMCO-LET-017 - VI-0003 rejection,Directly referenced by ACE enforcement letter,High,Moderate,Employer strong,High,High,Resolve disputed scope and proceed under formal instruction,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,61,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,VI-0003 / MEP works / flanges,BD-CW-SAMCO-ACE-LET-STR-027,28,30-Nov-2025,Formal Rejection / Reservation,Formal Rejection of Assigning MEP Works,BD-ACEPM-SAMCO-LET-017; BD-ACEPM-SAMCO-LET-019; BD-ACEPM-SAMCO-LET-025,18; 20; 26,26-Nov-2025; 04-Dec-2025; 27-Jan-2026,BD-ACEPM-SAMCO-LET-017 - VI-0003 rejection | BD-ACEPM-SAMCO-LET-019 - GWT flanges | BD-ACEPM-SAMCO-LET-025 - MEP first fix variation,Directly related to ACE rebuttals and interpretation letters,High,Moderate,Employer strong; Employer strong; Employer strong,High,High; High; High,Settle MEP/flange scope and valuation route,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,62,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Water pipeline leakage,BD-CW-SAMCO-ACE-LET-STR-039,40,04-Jan-2026,Notice / Site Incident,Water Pipeline Leakage and Its Impact on Project Works,BD-ACEPM-SAMCO-LET-023,24,11-Jan-2026,BD-ACEPM-SAMCO-LET-023 - Water pipeline leakage,Directly answered by ACE closure letter,High,Moderate,Contractor weak,Medium,Low,Confirm no residual impact or document rework separately,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,63,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Waterproofing materials,BD-CW-SAMCO-ACE-LET-STR-023,24,23-Nov-2025,Technical Query,Related to Waterproofing Works,,,,,No direct ACE response in table,Low,Moderate,,Medium,,Request/locate waterproofing clarification response,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,64,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Weather,BD-CW-SAMCO-ACE-LET-STR-058,59,14-Mar-2026,Weather Notice,Work Suspension Due to Severe Weather,,,,,No direct ACE response in table,Low,Weak,,Low,,Keep weather log only,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,65,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Weather,BD-CW-SAMCO-ACE-LET-STR-060,61,25-Mar-2026,Weather Notice,Work Interruption Due to Adverse Weather,,,,,No direct ACE response in table,Low,Weak to Moderate,,Medium,,Keep weather log only,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,66,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Weather,BD-CW-SAMCO-ACE-LET-STR-061,62,29-Mar-2026,Weather Notice,Work Interruption Due to Adverse Weather,,,,,No direct ACE response in table,Low,Weak to Moderate,,Medium,,Keep weather log only,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,67,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Weather,BD-CW-SAMCO-ACE-LET-STR-065,66,02-Apr-2026,Weather Notice,Work Interruption Due to Adverse Weather,,,,,No direct ACE response in table,Low,Weak to Moderate,,Medium,,Keep weather log only,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,68,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Weather / insulation,BD-CW-SAMCO-ACE-LET-STR-031,32,11-Dec-2025,Weather Notice,Postponement of Insulation Works Due to Weather,,,,,No direct ACE response in table,Low,Weak,,Low,,Keep weather record only,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,69,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Weather / tower cranes,BD-CW-SAMCO-ACE-LET-STR-043,44,12-Jan-2026,Weather Notice,Suspension of Tower Crane Operations,,,,,No direct ACE response in table,Low,Weak,,Low,,Keep weather/crane log only,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,70,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Site progress / steel supply / RFI 17 / B1-B4 structural package,BD-CW-SAMCO-ACE-LET-STR-071,72,27-Apr-2026,Early Warning / Notice under Sub-Clause 20.1,Early Warning & Notification of Fact – Site Progress and Constraints for Buildings B1-B4,BD-ACEPM-SAMCO-LET-033,33,05-May-2026,Re: Early Warning & Notification of Fact (pursuant to Sub-Clause 20.1) – Site Progress and Constraints for Buildings B1-B4,ACE response rejects the notice on procedural grounds and requires a compliant claim,High,Strong,ACE strong procedurally / Contractor weak on compliance,High,Medium,Convert the notice into a formal Sub-Clause 20.1 claim with supporting delay/cost evidence and response to the RFI/design discrepancy issue,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,71,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Payments / IPCs / breakdown,BD-CW-SAMCO-ACE-LET-STR-070,71,25-Apr-2026,Payment Submission,Submission of Interim Payment Certificate No. 6,,,,,Same IPC / payment thread; no direct ACE response in current source table,Medium,,,Low,,"Review, certify, and pay IPC 6 within the contractual period",,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,72,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,MEP / first fix / flanges / VI-0003,BD-CW-SAMCO-ACE-LET-STR-072,73,27-Apr-2026,Submission / Meeting Minutes,Submission of Minutes of Meetings - MEP Works (First Fix).,,,,,Same MEP first-fix coordination thread; no direct ACE response identified in the current source table,Medium,Moderate to Strong,,High,,Formalize first-fix responsibilities and close outstanding design conflicts,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,73,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Waterproofing materials,BD-CW-SAMCO-ACE-LET-STR-073,74,28-Apr-2026,Clarification / Technical Notice,Scope Clarification - Internal Tank Waterproofing.,,,,,No direct ACE response in current source table,Low,Moderate,,Medium,,Locate Engineer decision on internal waterproofing system and execution route,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,74,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Contractual submissions / reports,BD-CW-SAMCO-ACE-LET-STR-074,75,29-Apr-2026,Response / Reporting Compliance,Re: Non-Compliance with Submission of Weekly Progress Reports.,BD-ACEPM-SAMCO-LET-032,,,,Direct response to ACE weekly reporting notice; ACE source letter is not available in the current workbook,High,Weak to Moderate,,Medium,,Submit the overdue weekly reports and close the reporting-compliance issue formally,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,75,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Payments / IPCs / breakdown,BD-CW-SAMCO-ACE-LET-STR-075,76,30-Apr-2026,Commercial Response / Reservation,Re: BD-ACEPM-SAMCO-LET-031,BD-ACEPM-SAMCO-LET-031,32,19-Apr-2026,IPC settlement follow-up,Direct response to ACE IPC clarification / threshold letter,High,Moderate,Contractor weak,Medium,Low,"Reconcile IPC thresholds, due dates, and the constraint-driven reduction in certified values",,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,76,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Site progress / steel supply / RFI 17 / structural package discrepancy,BD-CW-SAMCO-ACE-LET-STR-076,77,09-May-2026,Notice of Claim / Design Discrepancy,Notice of Claim - Impact of Revised Structural Drawings on Project Progress [Sub-Clause 1.9 / 8.4 / 20.1],,,,,Follow-on design package claim within the same structural discrepancy thread; no direct ACE reply in the current source table,Medium,Strong,,High,,Convert the design discrepancy chronology into a full cause-effect claim with hold period evidence,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,77,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Retaining wall backfilling variation,BD-CW-SAMCO-ACE-LET-STR-077,78,11-May-2026,Variation Notice / Reservation of Rights,Notice of Variation and Reservation of Rights - Backfilling Works Behind Retaining Wall.,,,,,No direct ACE response in current source table,Low,Strong,,High,,"Issue VO, measure the work, and assess the critical-path impact of delayed instruction",,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,78,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,MEP / first fix / flanges / VI-0003,BD-CW-SAMCO-ACE-LET-STR-078,79,11-May-2026,Meeting Minutes Submission,Submission of MOM - Site Meeting for Mechanical Works (First Fix) Held on Wednesday 06/05/2026.,,,,,Same MEP first-fix coordination thread; no direct ACE response identified in the current source table,Medium,Moderate,,Medium,,Track closure of MEP first-fix action items and preserve interface records,,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,79,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Reinforcement steel supply,BD-CW-SAMCO-ACE-LET-STR-079,80,24-May-2026,Procurement Delay / EOT Response,Reply to Notification of Reinforcement Steel Supply Status and Entitlement to Time Extensions,BD-ACEPM-SAMCO-LET-035,35,11-May-2026,Re: Notification of Reinforcement Steel Supply Status and Entitlement to Time Extensions,Direct response to ACE steel supply / time-extension position,High,Strong,,High,,"Reconcile delivery dates, pending quantities, and the updated time-impact narrative",,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,80,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Site progress / steel supply / RFI 17 / structural package discrepancy,BD-CW-SAMCO-ACE-LET-STR-080,81,24-May-2026,Delay Notice Response / Reservation,Response to Notice - Alleged Failure to Achieve Section (1) Milestone,BD-ACEPM-SAMCO-LET-036,36,11-May-2026,Failure to Achieve Section (1) Milestone within the Contractual Due Date,Direct response to ACE milestone-failure notice,High,Strong,,High,,"Tie the milestone miss to explicit steel, IFC, and RFI cause-effect records and submit the revised plan",,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,81,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Payments / IPCs / breakdown,BD-CW-SAMCO-ACE-LET-STR-081,82,24-May-2026,Payment Submission,Submission of Interim Payment Certificate No. 7,,,,,Same IPC / payment thread; no direct ACE response in current source table,Medium,,,Low,,"Review, certify, and pay IPC 7 within the contractual period",,,,,,,,,,,,,,,,,,,,,,,
letter_register,SAMCO to ACE Links,82,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,Waterproofing materials,BD-CW-SAMCO-ACE-LET-STR-082,83,25-May-2026,Clarification / Claim Notice,"Clarification on Internal Waterproofing System, Execution Sequence and Performance Warranty - Water Tank.",,,,,No direct ACE response in current source table; this is a follow-on clarification / claim notice to STR-073 and the tank RFI,Medium,Moderate to Strong,,High,,Resolve the waterproofing system decision and preserve the sequence / warranty claim record,,,,,,,,,,,,,,,,,,,,,,,
letter_register,ACE to SAMCO Links,1,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,Contractor weak,,High,,BD-ACEPM-SAMCO-LET-001,2,24-Jun-2025,Notice,Outstanding Deliverables,BD-CW-SAMCO-ACE-LET-STR-003,4,BD-CW-SAMCO-ACE-LET-STR-003 - RE: Outstanding Deliverables - Urgent Response Required,Outstanding deliverables / tower cranes,Low,Submit all overdue items,,,,,,,,,,,,
letter_register,ACE to SAMCO Links,2,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,Contractor weak,,High,,BD-ACEPM-SAMCO-LET-002,3,25-Jun-2025,Delay notice,Tower Crane No. 1 delay,BD-CW-SAMCO-ACE-LET-STR-003,4,BD-CW-SAMCO-ACE-LET-STR-003 - RE: Outstanding Deliverables - Urgent Response Required,Outstanding deliverables / tower cranes,Low,Install TC1 immediately,,,,,,,,,,,,
letter_register,ACE to SAMCO Links,3,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,Moderate if owner-caused,,Medium,,BD-ACEPM-SAMCO-LET-003,4,31-Aug-2025,Clarification,Survey and batching plant,BD-CW-SAMCO-ACE-LET-STR-004,5,BD-CW-SAMCO-ACE-LET-STR-004 - RE: Site Survey Findings and Allocation of Concrete Batching Plant,Survey / batching plant / Zone 2,Conditional,Close reviews and approvals,,,,,,,,,,,,
letter_register,ACE to SAMCO Links,4,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,Contractor weak,,High,,BD-ACEPM-SAMCO-LET-004,5,17-Sep-2025,Submission notice,Required contractual submissions,BD-CW-SAMCO-ACE-LET-STR-006,7,BD-CW-SAMCO-ACE-LET-STR-006 - RE: Response to Letter No. BD-ACEPM-SAMCO-LET-004,Contractual submissions,Low,Submit full package,,,,,,,,,,,,
letter_register,ACE to SAMCO Links,5,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,Contractor weak,,Low,,BD-ACEPM-SAMCO-LET-005,6,17-Sep-2025,Response,Site obstacles B1-B4,BD-CW-SAMCO-ACE-LET-STR-005; BD-CW-SAMCO-ACE-LET-STR-007,6; 8,BD-CW-SAMCO-ACE-LET-STR-005 - RE: Documentation of Site Obstacles Affecting Project Progress | BD-CW-SAMCO-ACE-LET-STR-007 - RE: Response to Letter No. BD-ACEPM-SAMCO-LET-005,Site obstacles / water leakage,Low,Submit compliant claim if any,,,,,,,,,,,,
letter_register,ACE to SAMCO Links,6,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,Contractor weak,,Medium,,BD-ACEPM-SAMCO-LET-006,7,22-Sep-2025,Reminder,Design verification,BD-CW-SAMCO-ACE-LET-STR-009,10,BD-CW-SAMCO-ACE-LET-STR-009 - Submission of Consultant CV and Approval Certificate,Design verification consultant,Low,Submit prequalification/report,,,,,,,,,,,,
letter_register,ACE to SAMCO Links,7,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,Contractor weak,,Medium,,BD-ACEPM-SAMCO-LET-007,8,22-Sep-2025,Rejection,Insurance policy,BD-CW-SAMCO-ACE-LET-STR-021,22,BD-CW-SAMCO-ACE-LET-STR-021 - Contractor Commitment to Maintain Required Insurance,Insurance,Low,Resubmit complete policies,,,,,,,,,,,,
letter_register,ACE to SAMCO Links,8,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,Contractor weak,,Medium,,BD-ACEPM-SAMCO-LET-008,9,28-Sep-2025,Claim rejection,Site ramp works,BD-CW-SAMCO-ACE-LET-STR-008,9,BD-CW-SAMCO-ACE-LET-STR-008 - Response Regarding Site Ramp Modification Works,Ramp / access route,,Maintain ramp and proceed,,,,,,,,,,,,
letter_register,ACE to SAMCO Links,9,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,Moderate if owner blocks access,,Low,,BD-ACEPM-SAMCO-LET-009,10,28-Sep-2025,Access clarification,Borehole locations,,,,,Conditional,Formalize approvals,,,,,,,,,,,,
letter_register,ACE to SAMCO Links,10,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,Contractor weak,,Medium,,BD-ACEPM-SAMCO-LET-010,11,02-Oct-2025,Submittal rejection,Consultant CV/design review,BD-CW-SAMCO-ACE-LET-STR-009,10,BD-CW-SAMCO-ACE-LET-STR-009 - Submission of Consultant CV and Approval Certificate,Design verification consultant,Low,Resubmit consultant package,,,,,,,,,,,,
letter_register,ACE to SAMCO Links,11,,,,,,,,,,,,,,,,,,,,,,,,The Big -P.01-UP-20-April-26,,,,,,,,,,,,,,Contractor weak,,Low/Medium,,BD-ACEPM-SAMCO-LET-011,12,04-Oct-2025,Response/instruction,Pipe breakage/excavation,BD-CW-SAMCO-ACE-LET-STR-012; BD-CW-SAMCO-ACE-LET-STR-013; BD-CW-SAMCO-ACE-LET-STR-014,13; 14; 15,BD-CW-SAMCO-ACE-LET-STR-012 - Meeting Minutes and Follow-up on Discussed Points | BD-CW-SAMCO-ACE-LET-STR-013 - Pipe Breakage and Suspension of Excavation Works | BD-CW-SAMCO-ACE-LET-STR-014 - Implications of Water Pipe Break,Pipe breakage / leakage impact; Pipe breakage / tank excavation,Low,Execute rectification,,,,,,,,,,,,
